JOURNAL ENTRY NO	PERIOD/YEAR	JOURNAL ENTRY DESCRIPTION	DIVISION	ACCOUNT	TASK	ACCOUNT	DESCRIPTION	DATE	DEBIT	CREDIT
3052	12/20		001	101020			ADP TAX EE FEDERAL	11/16/20	0	33710.05
3052	12/20		440	207001			PPE 09.25.2020	11/16/20	0	22924.92
3052	12/20		001	101020			ADP TAX EE SOC SEC	11/16/20	0	19540.59
3052	12/20		001	101020			ADP TAX ER SOC SEC	11/16/20	0	18559.16
3052	12/20		001	218111			FRS 3% DED	11/16/20	0	9017.24
3052	12/20		119	207001			PPE 09.25.2020	11/16/20	0	5660.39
3052	12/20		001	101020			ADP TAX EE MEDICARE	11/16/20	0	4570.05
3052	12/20		001	101020			ADP TAX ER MEDICARE	11/16/20	0	4392.18
3052	12/20		001	218116			AVMED-HMO	11/16/20	0	3986.49
3052	12/20		118	207001			PPE 09.25.2020	11/16/20	0	3153.88
3052	12/20		001	218124			BMG	11/16/20	0	2874.77
3052	12/20		450	207001			PPE 09.25.2020	11/16/20	0	2220.65
3052	12/20		001	218122			AMER PUBLIC LIF	11/16/20	0	2007.83
3052	12/20		001	218117			DENTAL PPO	11/16/20	0	1440.96
3052	12/20		001	218106			LINCOLN-POST	11/16/20	0	1255.78
3052	12/20		001	218108			PBA DUES	11/16/20	0	1254
3052	12/20		490	207001			PPE 09.25.2020	11/16/20	0	1204.31
3052	12/20		001	218120			HOSP	11/16/20	0	1108.85
3052	12/20		001	218120			ACC	11/16/20	0	1060.82
3052	12/20		001	218105			ICMA 457 DEFE	11/16/20	0	1004.23
3052	12/20		001	218106			LIFE INS COSW	11/16/20	0	860
3052	12/20		001	101020			ADP TAX ER SOC SEC	11/16/20	0	579.46
3052	12/20		001	218120			CAN	11/16/20	0	567.84
3052	12/20		001	218114			UNION AFSCME	11/16/20	0	475.02
3052	12/20		001	218117			VISION	11/16/20	0	409.52
3052	12/20		001	218120			COL WHOLLF POST	11/16/20	0	387.52
3052	12/20		001	218120			COL UNIVLF POST	11/16/20	0	382.87
3052	12/20		001	218120			COL CI POST	11/16/20	0	332.4
3052	12/20		001	101020			ADP TAX ER SOC SEC	11/16/20	0	180.76
3052	12/20		001	218116			AV MEDHMO-S	11/16/20	0	166.15
3052	12/20		001	101020			ADP TAX ER MEDICARE	11/16/20	0	135.52
3052	12/20		001	101020			MISC	11/16/20	0	131.3
3052	12/20		001	218120			COL STD POST	11/16/20	0	119.45
3052	12/20		001	218120			CRIL	11/16/20	0	76.66
3052	12/20		001	218120			COLDISA	11/16/20	0	69.71
3052	12/20		001	101020			ADP TAX ER MEDICARE	11/16/20	0	42.28
3052	12/20		001	218120			STD	11/16/20	0	22.66
3052	12/20		001	218120			GUN SHOT WOUND	11/16/20	0	18.5
3052	12/20		001	218119			PP LEGAL	11/16/20	0	12.46
3052	12/20		001	218120			COL TERM LIFE	11/16/20	0	8.98
3054	4/20		12	512220			CITY MANAGER	11/16/20	1127.14	0
3054	4/20		19	519493			A/C PAYABLE RETIREMENT	11/16/20	0	1127.14
3055	5/20		12	512220			CITY MANAGER	11/16/20	2857.86	0
3055	5/20		19	519493			A/C PAYABLE RETIREMENT	11/16/20	0	2857.86
3057	12/20	RECLASS MANUAL CHECKS	001	101020			RECLASS FOR PR EXPENSE	11/16/20	2379.45	0
3057	12/20	RECLASS MANUAL CHECKS	10	511110			RECLASS FOR PR EXPENSE	11/16/20	0	491.42
3057	12/20	RECLASS MANUAL CHECKS	10	511110			RECLASS FOR PR EXPENSE	11/16/20	0	491.42
3057	12/20	RECLASS MANUAL CHECKS	10	511110			RECLASS FOR PR EXPENSE	11/16/20	0	484.59
3057	12/20	RECLASS MANUAL CHECKS	10	511110			RECLASS FOR PR EXPENSE	11/16/20	0	469.74
3057	12/20	RECLASS MANUAL CHECKS	10	511110			RECLASS FOR PR EXPENSE	11/16/20	0	442.28
3058	12/20	RECLASS RISK REG SALARY	84	513110			HOLIDAY	11/16/20	2307.69	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			PPE 07.17.2020	11/16/20	2307.69	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			REG EARNINGS	11/16/20	2307.69	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			REG EARNINGS	11/16/20	2076.92	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			PERSONAL	11/16/20	2076.92	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			REG EARNINGS	11/16/20	2076.92	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			HOLIDAY	11/16/20	2076.92	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			REG EARNINGS	11/16/20	1846.15	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			REG EARNINGS	11/16/20	1846.15	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			REG EARNINGS	11/16/20	1615.38	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			HOLIDAY	11/16/20	1471.15	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			REG EARNINGS	11/16/20	1384.61	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			REG EARNINGS	11/16/20	1153.84	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			DEPL-C19	11/16/20	1153.84	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			PERSONAL	11/16/20	836.54	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			ADMIN	11/16/20	461.54	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			HOLIDAY	11/16/20	461.54	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			PERSONAL	11/16/20	461.54	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			PERSONAL	11/16/20	461.54	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			HOLIDAY	11/16/20	461.54	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			REG EARNINGS	11/16/20	230.77	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			HOLIDAY	11/16/20	230.77	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			ANNUAL LVE	11/16/20	230.77	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			HOLIDAY	11/16/20	230.77	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			PERSONAL	11/16/20	230.7	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			PPE 07.17.2020	11/16/20	141.99	0
3058	12/20	RECLASS RISK REG SALARY	84	513110			PPE 07.17.2020	11/16/20	33.21	0
3058	12/20	RECLASS RISK REG SALARY	84	513120			REG EARNINGS	11/16/20	0	2307.69
3058	12/20	RECLASS RISK REG SALARY	84	513120			HOLIDAY	11/16/20	0	2307.69
3058	12/20	RECLASS RISK REG SALARY	84	513120			PPE 07.17.2020	11/16/20	0	2307.69
3058	12/20	RECLASS RISK REG SALARY	84	513120			REG EARNINGS	11/16/20	0	2076.92
3058	12/20	RECLASS RISK REG SALARY	84	513120			REG EARNINGS	11/16/20	0	2076.92
3058	12/20	RECLASS RISK REG SALARY	84	513120			HOLIDAY	11/16/20	0	2076.92
3058	12/20	RECLASS RISK REG SALARY	84	513120			PERSONAL	11/16/20	0	2076.92
3058	12/20	RECLASS RISK REG SALARY	84	513120			REG EARNINGS	11/16/20	0	1846.15
3058	12/20	RECLASS RISK REG SALARY	84	513120			REG EARNINGS	11/16/20	0	1846.15
3058	12/20	RECLASS RISK REG SALARY	84	513120			REG EARNINGS	11/16/20	0	1615.38
3058	12/20	RECLASS RISK REG SALARY	84	513120			HOLIDAY	11/16/20	0	1471.15
3058	12/20	RECLASS RISK REG SALARY	84	513120			REG EARNINGS	11/16/20	0	1384.61
3058	12/20	RECLASS RISK REG SALARY	84	513120			REG EARNINGS	11/16/20	0	1153.84
3058	12/20	RECLASS RISK REG SALARY	84	513120			DEPL-C19	11/16/20	0	1153.84
3058	12/20	RECLASS RISK REG SALARY	84	513120			PERSONAL	11/16/20	0	836.54
3058	12/20	RECLASS RISK REG SALARY	84	513120			PERSONAL	11/16/20	0	461.54
3058	12/20	RECLASS RISK REG SALARY	84	513120			PERSONAL	11/16/20	0	461.54
3058	12/20	RECLASS RISK REG SALARY	84	513120			ADMIN	11/16/20	0	461.54
3058	12/20	RECLASS RISK REG SALARY	84	513120			HOLIDAY	11/16/20	0	461.54
3058	12/20	RECLASS RISK REG SALARY	84	513120			HOLIDAY	11/16/20	0	461.54
3058	12/20	RECLASS RISK REG SALARY	84	513120			REG EARNINGS	11/16/20	0	230.77
3058	12/20	RECLASS RISK REG SALARY	84	513120			HOLIDAY	11/16/20	0	230.77
3058	12/20	RECLASS RISK REG SALARY	84	513120			ANNUAL LVE	11/16/20	0	230.77
3058	12/20	RECLASS RISK REG SALARY	84	513120			HOLIDAY	11/16/20	0	230.77
3058	12/20	RECLASS RISK REG SALARY	84	513120			PERSONAL	11/16/20	0	230.7
3058	12/20	RECLASS RISK REG SALARY	84	513120			PPE 07.17.2020	11/16/20	0	141.99
3058	12/20	RECLASS RISK REG SALARY	84	513120			PPE 07.17.2020	11/16/20	0	33.21
3059	12/20	INTEREST RECLASS JE 3010	61	535544			LOAN REPAYMEMT OCT 19	11/16/20	11232.33	0
3059	12/20	INTEREST RECLASS JE 3010	61	535544			LOAN REPAYMEMT NOV 19	11/16/20	11045.22	0
3059	12/20	INTEREST RECLASS JE 3010	61	535544			LOAN REPAYMEMT DEC 19	11/16/20	10857.64	0
3059	12/20	INTEREST RECLASS JE 3010	61	535544			LOAN REPAYMEMT JAN 20	11/16/20	10669.59	0
3059	12/20	INTEREST RECLASS JE 3010	61	535544			LOAN REPAYMEMT FEB 20	11/16/20	10481.06	0
3059	12/20	INTEREST RECLASS JE 3010	61	535544			LOAN REPAYMEMT MAR 20	11/16/20	10292.08	0
3059	12/20	INTEREST RECLASS JE 3010	61	535544			LOAN REPAYMEMT APR 20	11/16/20	10102.61	0
3059	12/20	INTEREST RECLASS JE 3010	61	535544			LOAN REPAYMEMT MAY 20	11/16/20	9912.67	0
3059	12/20	INTEREST RECLASS JE 3010	61	535544			LOAN REPAYMEMT JUN 20	11/16/20	9722.25	0
3059	12/20	INTEREST RECLASS JE 3010	64	533720			RECLASS	11/16/20	0	94315.45
306	1/20	LAND INTERFACE	001	101010				10/23/19	6002.5	0
306	1/20	LAND INTERFACE	001	321050				10/23/19	0	3202.5
306	1/20	LAND INTERFACE	001	322410				10/23/19	0	2800
3060	9/20	W/H FUNDS PAY 2015A BOND	83	513711			RELEASE TO PAY 2015A	06/12/20	2555784.55	0
3060	9/20	W/H FUNDS PAY 2015A BOND	951	232900			RELEASE TO PAY 2015A	06/12/20	2555784.55	0
3060	9/20	W/H FUNDS PAY 2015A BOND	230	514312			LEGAL FOR 2015A RELEASE	06/12/20	115405.5	0
3060	9/20	W/H FUNDS PAY 2015A BOND	230	103215			RELEASE OF W/H FROM CNB	06/12/20	0	2555784.55
3060	9/20	W/H FUNDS PAY 2015A BOND	951	181000			RELEASE OF W/H FROM CNB	06/12/20	0	2555784.55
3060	9/20	W/H FUNDS PAY 2015A BOND	230	103215			LEGAL FOR 2015A RELEASE	06/12/20	0	115405.5
3063	10/20	PPE 7312020	22	521120			PPE 07.31.2020	11/16/20	48686.67	0
3063	10/20	PPE 7312020	22	521120			PPE 07.31.2020	11/16/20	24712.11	0
3063	10/20	PPE 7312020	001	131440			PPE 07.31.2020	11/16/20	23758.74	0
3063	10/20	PPE 7312020	12	512110			PPE 07.31.2020	11/16/20	10373.07	0
3063	10/20	PPE 7312020	23	521120			PPE 07.31.2020	11/16/20	7838.38	0
3063	10/20	PPE 7312020	41	541120			PPE 07.31.2020	11/16/20	7747.31	0
3063	10/20	PPE 7312020	17	513120			PPE 07.31.2020	11/16/20	7714.46	0
3063	10/20	PPE 7312020	61	513120			PPE 07.31.2020	11/16/20	7405.67	0
3063	10/20	PPE 7312020	32	541110			PPE 07.31.2020	11/16/20	7153.85	0
3063	10/20	PPE 7312020	001	131119			PPE 07.31.2020	11/16/20	5660.39	0
3063	10/20	PPE 7312020	22	521120			PPE 07.31.2020	11/16/20	5376.05	0
3063	10/20	PPE 7312020	36	521120			PPE 07.31.2020	11/16/20	5372	0
3063	10/20	PPE 7312020	22	521210			PPE 07.31.2020	11/16/20	5222.71	0
3063	10/20	PPE 7312020	12	512120			PPE 07.31.2020	11/16/20	5173.07	0
3063	10/20	PPE 7312020	35	535120			PPE 07.31.2020	11/16/20	4837.6	0
3063	10/20	PPE 7312020	37	515120			PPE 07.31.2020	11/16/20	4790.42	0
3063	10/20	PPE 7312020	39	541120			PPE 07.31.2020	11/16/20	4035.92	0
3063	10/20	PPE 7312020	72	572120			PPE 07.31.2020	11/16/20	3807.83	0
3063	10/20	PPE 7312020	26	521110			PPE 07.31.2020	11/16/20	3730.77	0
3063	10/20	PPE 7312020	32	541120			PPE 07.31.2020	11/16/20	3623.2	0
3063	10/20	PPE 7312020	49	541120			PPE 07.31.2020	11/16/20	3527.83	0
3063	10/20	PPE 7312020	30	524130			PPE 07.31.2020	11/16/20	3390.24	0
3063	10/20	PPE 7312020	22	521120			PPE 07.31.2020	11/16/20	3350.76	0
3063	10/20	PPE 7312020	85	512110			PPE 07.31.2020	11/16/20	3269.23	0
3063	10/20	PPE 7312020	20	521120			PPE 07.31.2020	11/16/20	3267.29	0
3063	10/20	PPE 7312020	16	512120			PPE 07.31.2020	11/16/20	3120.33	0
3063	10/20	PPE 7312020	30	524110			PPE 07.31.2020	11/16/20	3115.38	0
3063	10/20	PPE 7312020	37	515110			PPE 07.31.2020	11/16/20	2959.61	0
3063	10/20	PPE 7312020	16	512110			PPE 07.31.2020	11/16/20	2942.31	0
3063	10/20	PPE 7312020	20	521120			PPE 07.31.2020	11/16/20	2939.08	0
3063	10/20	PPE 7312020	10	511110			PPE 07.31.2020	11/16/20	2750	0
3063	10/20	PPE 7312020	64	533120			PPE 07.31.2020	11/16/20	2737.65	0
3063	10/20	PPE 7312020	72	572110			PPE 07.31.2020	11/16/20	2704	0
3063	10/20	PPE 7312020	20	521120			PPE 07.31.2020	11/16/20	2692.31	0
3063	10/20	PPE 7312020	22	521140			PPE 07.31.2020	11/16/20	2679.86	0
3063	10/20	PPE 7312020	13	513110			PPE 07.31.2020	11/16/20	2665.38	0
3063	10/20	PPE 7312020	20	521120			PPE 07.31.2020	11/16/20	2588	0
3063	10/20	PPE 7312020	22	521120			PPE 07.31.2020	11/16/20	2561.09	0
3063	10/20	PPE 7312020	75	535110			PPE 07.31.2020	11/16/20	2500	0
3063	10/20	PPE 7312020	001	131450			PPE 07.31.2020	11/16/20	2494.17	0
3063	10/20	PPE 7312020	001	131118			PPE 07.31.2020	11/16/20	2482.89	0
3063	10/20	PPE 7312020	84	513110			REGULAR EARNINGS	11/16/20	2307.69	0
3063	10/20	PPE 7312020	17	513120			PPE 07.31.2020	11/16/20	2115.39	0
3063	10/20	PPE 7312020	26	521110			PPE 07.31.2020	11/16/20	2057.69	0
3063	10/20	PPE 7312020	26	521110			PPE 07.31.2020	11/16/20	2057.69	0
3063	10/20	PPE 7312020	30	524120			PPE 07.31.2020	11/16/20	2014.95	0
3063	10/20	PPE 7312020	85	512120			PPE 07.31.2020	11/16/20	2009.62	0
3063	10/20	PPE 7312020	22	521120			PPE 07.31.2020	11/16/20	1972.08	0
3063	10/20	PPE 7312020	72	572120			PPE 07.31.2020	11/16/20	1799.8	0
3063	10/20	PPE 7312020	72	572120			PPE 07.31.2020	11/16/20	1799.8	0
3063	10/20	PPE 7312020	26	521120			PPE 07.31.2020	11/16/20	1782.31	0
3063	10/20	PPE 7312020	75	535120			PPE 07.31.2020	11/16/20	1730.77	0
3063	10/20	PPE 7312020	43	538120			PPE 07.31.2020	11/16/20	1643.23	0
3063	10/20	PPE 7312020	22	521120			PPE 07.31.2020	11/16/20	1619.42	0
3063	10/20	PPE 7312020	17	513120			PPE 07.31.2020	11/16/20	1612.5	0
3063	10/20	PPE 7312020	22	521120			PPE 07.31.2020	11/16/20	1560.62	0
3063	10/20	PPE 7312020	22	521210			PPE 07.31.2020	11/16/20	1327.99	0
3063	10/20	PPE 7312020	36	521120			PPE 07.31.2020	11/16/20	1292	0
3063	10/20	PPE 7312020	12	512120			PPE 07.31.2020	11/16/20	1230.4	0
3063	10/20	PPE 7312020	001	131490			PPE 07.31.2020	11/16/20	1200.99	0
3063	10/20	PPE 7312020	13	513120			PPE 07.31.2020	11/16/20	1200	0
3063	10/20	PPE 7312020	62	519120			PPE 07.31.2020	11/16/20	1092	0
3063	10/20	PPE 7312020	22	521120			PPE 07.31.2020	11/16/20	1030.16	0
3063	10/20	PPE 7312020	12	512210			PPE 07.31.2020	11/16/20	957.81	0
3063	10/20	PPE 7312020	61	513120			PPE 07.31.2020	11/16/20	934.37	0
3063	10/20	PPE 7312020	001	131180			PPE 07.31.2020	11/16/20	922.12	0
3063	10/20	PPE 7312020	20	521140			PPE 07.31.2020	11/16/20	896.93	0
3063	10/20	PPE 7312020	20	521120			PPE 07.31.2020	11/16/20	818.76	0
3063	10/20	PPE 7312020	16	512120			PPE 07.31.2020	11/16/20	817.31	0
3063	10/20	PPE 7312020	16	512120			PPE 07.31.2020	11/16/20	817.31	0
3063	10/20	PPE 7312020	20	521120			PPE 07.31.2020	11/16/20	802.9	0
3063	10/20	PPE 7312020	23	521120			PPE 07.31.2020	11/16/20	792.8	0
3063	10/20	PPE 7312020	23	521120			PPE 07.31.2020	11/16/20	792.8	0
3063	10/20	PPE 7312020	41	541120			PPE 07.31.2020	11/16/20	768	0
3063	10/20	PPE 7312020	63	533120			PPE 07.31.2020	11/16/20	731.88	0
3063	10/20	PPE 7312020	17	513210			PPE 07.31.2020	11/16/20	697.97	0
3063	10/20	PPE 7312020	20	521210			PPE 07.31.2020	11/16/20	692.54	0
3063	10/20	PPE 7312020	22	521120			PPE 07.31.2020	11/16/20	669.17	0
3063	10/20	PPE 7312020	32	541210			PPE 07.31.2020	11/16/20	638.18	0
3063	10/20	PPE 7312020	41	541140			PPE 07.31.2020	11/16/20	604.73	0
3063	10/20	PPE 7312020	41	541210			PPE 07.31.2020	11/16/20	569.65	0
3063	10/20	PPE 7312020	30	524210			PPE 07.31.2020	11/16/20	549.31	0
3063	10/20	PPE 7312020	16	512120			PPE 07.31.2020	11/16/20	541.76	0
3063	10/20	PPE 7312020	77	515120			PPE 07.31.2020	11/16/20	532.27	0
3063	10/20	PPE 7312020	61	513210			PPE 07.31.2020	11/16/20	501.83	0
3063	10/20	PPE 7312020	36	521210			PPE 07.31.2020	11/16/20	459.68	0
3063	10/20	PPE 7312020	23	521210			PPE 07.31.2020	11/16/20	450.54	0
3063	10/20	PPE 7312020	37	515210			PPE 07.31.2020	11/16/20	445	0
3063	10/20	PPE 7312020	16	512210			PPE 07.31.2020	11/16/20	392.33	0
3063	10/20	PPE 7312020	72	572210			PPE 07.31.2020	11/16/20	391.65	0
3063	10/20	PPE 7312020	26	521210			PPE 07.31.2020	11/16/20	340.41	0
3063	10/20	PPE 7312020	77	515110			PPE 07.31.2020	11/16/20	328.85	0
3063	10/20	PPE 7312020	30	524120			PPE 07.31.2020	11/16/20	328.5	0
3063	10/20	PPE 7312020	39	541140			PPE 07.31.2020	11/16/20	328.4	0
3063	10/20	PPE 7312020	85	512210			PPE 07.31.2020	11/16/20	309.22	0
3063	10/20	PPE 7312020	43	538120			PPE 07.31.2020	11/16/20	309.17	0
3063	10/20	PPE 7312020	35	535210			PPE 07.31.2020	11/16/20	308.16	0
3063	10/20	PPE 7312020	001	218105			ICMA REIMB	11/16/20	294.23	0
3063	10/20	PPE 7312020	35	535140			PPE 07.31.2020	11/16/20	277.83	0
3063	10/20	PPE 7312020	30	524120			PPE 07.31.2020	11/16/20	264.55	0
3063	10/20	PPE 7312020	20	521120			PPE 07.31.2020	11/16/20	261.76	0
3063	10/20	PPE 7312020	75	535210			PPE 07.31.2020	11/16/20	259.84	0
3063	10/20	PPE 7312020	43	538120			PPE 07.31.2020	11/16/20	256.85	0
3063	10/20	PPE 7312020	41	541120			PPE 07.31.2020	11/16/20	256	0
3063	10/20	PPE 7312020	39	541210			PPE 07.31.2020	11/16/20	253.85	0
3063	10/20	PPE 7312020	12	512210			PPE 07.31.2020	11/16/20	241.84	0
3063	10/20	PPE 7312020	49	541120			PPE 07.31.2020	11/16/20	237.77	0
3063	10/20	PPE 7312020	64	533120			PPE 07.31.2020	11/16/20	232.62	0
3063	10/20	PPE 7312020	22	521120			PPE 07.31.2020	11/16/20	228.05	0
3063	10/20	PPE 7312020	13	513210			PPE 07.31.2020	11/16/20	227.94	0
3063	10/20	PPE 7312020	49	541210			PPE 07.31.2020	11/16/20	227.46	0
3063	10/20	PPE 7312020	36	521120			PPE 07.31.2020	11/16/20	204	0
3063	10/20	PPE 7312020	20	521210			PPE 07.31.2020	11/16/20	201	0
3063	10/20	PPE 7312020	64	533210			PPE 07.31.2020	11/16/20	186.18	0
3063	10/20	PPE 7312020	39	541120			PPE 07.31.2020	11/16/20	177.68	0
3063	10/20	PPE 7312020	72	572120			PPE 07.31.2020	11/16/20	176	0
3063	10/20	PPE 7312020	10	511210			PPE 07.31.2020	11/16/20	170.5	0
3063	10/20	PPE 7312020	36	521130			PPE 07.31.2020	11/16/20	168.96	0
3063	10/20	PPE 7312020	36	521130			PPE 07.31.2020	11/16/20	168.96	0
3063	10/20	PPE 7312020	64	533120			PPE 07.31.2020	11/16/20	167.51	0
3063	10/20	PPE 7312020	17	513210			PPE 07.31.2020	11/16/20	163.23	0
3063	10/20	PPE 7312020	36	521120			PPE 07.31.2020	11/16/20	156	0
3063	10/20	PPE 7312020	20	521120			PPE 07.31.2020	11/16/20	152.87	0
3063	10/20	PPE 7312020	32	541210			PPE 07.31.2020	11/16/20	149.25	0
3063	10/20	PPE 7312020	41	541120			PPE 07.31.2020	11/16/20	148	0
3063	10/20	PPE 7312020	72	572210			PPE 07.31.2020	11/16/20	143.79	0
3063	10/20	PPE 7312020	43	538210			PPE 07.31.2020	11/16/20	142.22	0
3063	10/20	PPE 7312020	84	513210			EMPLOYER SOC SEC TAX	11/16/20	141.99	0
3063	10/20	PPE 7312020	26	521210			PPE 07.31.2020	11/16/20	139.28	0
3063	10/20	PPE 7312020	61	513120			PPE 07.31.2020	11/16/20	138.1	0
3063	10/20	PPE 7312020	36	521120			PPE 07.31.2020	11/16/20	136	0
3063	10/20	PPE 7312020	41	541210			PPE 07.31.2020	11/16/20	133.22	0
3063	10/20	PPE 7312020	35	535120			PPE 07.31.2020	11/16/20	132	0
3063	10/20	PPE 7312020	64	533120			PPE 07.31.2020	11/16/20	130.05	0
3063	10/20	PPE 7312020	30	524210			PPE 07.31.2020	11/16/20	128.47	0
3063	10/20	PPE 7312020	23	521210			PPE 07.31.2020	11/16/20	128.36	0
3063	10/20	PPE 7312020	22	521120			PPE 07.31.2020	11/16/20	117.46	0
3063	10/20	PPE 7312020	61	513210			PPE 07.31.2020	11/16/20	117.36	0
3063	10/20	PPE 7312020	16	512210			PPE 07.31.2020	11/16/20	115.46	0
3063	10/20	PPE 7312020	36	521210			PPE 07.31.2020	11/16/20	107.51	0
3063	10/20	PPE 7312020	20	521120			PPE 07.31.2020	11/16/20	106.16	0
3063	10/20	PPE 7312020	63	533120			PPE 07.31.2020	11/16/20	105.11	0
3063	10/20	PPE 7312020	37	515210			PPE 07.31.2020	11/16/20	104.08	0
3063	10/20	PPE 7312020	26	521110			PPE 07.31.2020	11/16/20	83.07	0
3063	10/20	PPE 7312020	63	533120			PPE 07.31.2020	11/16/20	78.09	0
3063	10/20	PPE 7312020	85	512210			PPE 07.31.2020	11/16/20	72.32	0
3063	10/20	PPE 7312020	35	535210			PPE 07.31.2020	11/16/20	72.07	0
3063	10/20	PPE 7312020	62	519210			PPE 07.31.2020	11/16/20	68.48	0
3063	10/20	PPE 7312020	75	535210			PPE 07.31.2020	11/16/20	60.77	0
3063	10/20	PPE 7312020	39	541210			PPE 07.31.2020	11/16/20	59.37	0
3063	10/20	PPE 7312020	43	538140			PPE 07.31.2020	11/16/20	57.12	0
3063	10/20	PPE 7312020	63	533210			PPE 07.31.2020	11/16/20	56.52	0
3063	10/20	PPE 7312020	13	513210			PPE 07.31.2020	11/16/20	53.31	0
3063	10/20	PPE 7312020	49	541210			PPE 07.31.2020	11/16/20	53.2	0
3063	10/20	PPE 7312020	36	521130			PPE 07.31.2020	11/16/20	53	0
3063	10/20	PPE 7312020	43	538120			PPE 07.31.2020	11/16/20	52.32	0
3063	10/20	PPE 7312020	77	515210			PPE 07.31.2020	11/16/20	49.44	0
3063	10/20	PPE 7312020	22	521120			PPE 07.31.2020	11/16/20	46.86	0
3063	10/20	PPE 7312020	64	533210			PPE 07.31.2020	11/16/20	43.54	0
3063	10/20	PPE 7312020	10	511210			PPE 07.31.2020	11/16/20	39.88	0
3063	10/20	PPE 7312020	43	538210			PPE 07.31.2020	11/16/20	33.26	0
3063	10/20	PPE 7312020	84	513210			EMPLOYER MEDICARE TAX	11/16/20	33.21	0
3063	10/20	PPE 7312020	36	521130			PPE 07.31.2020	11/16/20	31.68	0
3063	10/20	PPE 7312020	62	519120			PPE 07.31.2020	11/16/20	24.5	0
3063	10/20	PPE 7312020	62	519210			PPE 07.31.2020	11/16/20	16.01	0
3063	10/20	PPE 7312020	63	533210			PPE 07.31.2020	11/16/20	13.22	0
3063	10/20	PPE 7312020	77	515210			PPE 07.31.2020	11/16/20	11.56	0
3063	10/20	PPE 7312020	001	101020			ADP DIRECT DEPOSIT	11/16/20	0	178169.44
3063	10/20	PPE 7312020	440	207001			PPE 07.31.2020	11/16/20	0	23758.74
3063	10/20	PPE 7312020	001	101020			ADP TAX EE FEDERAL	11/16/20	0	23190.46
3063	10/20	PPE 7312020	001	101020			ADP NET CHECKS	11/16/20	0	19722.21
3063	10/20	PPE 7312020	001	101020			ADP TAX EE SOC SEC	11/16/20	0	16088.15
3063	10/20	PPE 7312020	001	101020			ADP TAX ER SOC SEC	11/16/20	0	14569.42
3063	10/20	PPE 7312020	001	218111			FRS 3% DED	11/16/20	0	7870.25
3063	10/20	PPE 7312020	119	207001			PPE 07.31.2020	11/16/20	0	5660.39
3063	10/20	PPE 7312020	001	218116			AVMED-HMO	11/16/20	0	3893.88
3063	10/20	PPE 7312020	001	101020			ADP TAX EE MEDICARE	11/16/20	0	3762.56
3063	10/20	PPE 7312020	001	101020			ADP TAX ER MEDICARE	11/16/20	0	3729.35
3063	10/20	PPE 7312020	001	218124			BMG	11/16/20	0	2966.16
3063	10/20	PPE 7312020	450	207001			PPE 07.31.2020	11/16/20	0	2494.17
3063	10/20	PPE 7312020	118	207001			PPE 07.31.2020	11/16/20	0	2482.89
3063	10/20	PPE 7312020	001	218122			AMER PUBLIC LIF	11/16/20	0	2028.46
3063	10/20	PPE 7312020	001	218117			DENTAL PPO	11/16/20	0	1512.33
3063	10/20	PPE 7312020	001	218106			LINCOLN-POST	11/16/20	0	1451.31
3063	10/20	PPE 7312020	001	218108			PBA DUES	11/16/20	0	1254
3063	10/20	PPE 7312020	490	207001			PPE 07.31.2020	11/16/20	0	1200.99
3063	10/20	PPE 7312020	001	218120			ACC	11/16/20	0	1113.69
3063	10/20	PPE 7312020	001	218120			HOSP	11/16/20	0	1102.69
3063	10/20	PPE 7312020	001	218105			ICMA 457 DEFE	11/16/20	0	1004.23
3063	10/20	PPE 7312020	180	207001			PPE 07.31.2020	11/16/20	0	922.12
3063	10/20	PPE 7312020	001	218106			LIFE INS COSW	11/16/20	0	860
3063	10/20	PPE 7312020	001	218120			CAN	11/16/20	0	563.39
3063	10/20	PPE 7312020	001	218114			UNION AFSCME	11/16/20	0	438.48
